customer_id,customer_name,customer_tier,registration_date,status,email
2023,Customer_002023,Standard,2022-06-27,Active,customer2023@email.com
2024,Customer_002024,Standard,2022-02-15,Active,customer2024@email.com
2025,Customer_002025,Basic,2023-10-05,Active,customer2025@email.com
2026,Customer_002026,Basic,2023-06-03,Inactive,customer2026@email.com
2027,Customer_002027,Basic,2023-06-24,Active,customer2027@email.com
2028,Customer_002028,Basic,2021-05-30,Active,customer2028@email.com
2029,,Basic,2023-07-03,Active,
2030,Customer_002030,Basic,2024-08-30,Inactive,customer2030@email.com
2031,Customer_002031,Standard,2024-09-23,Active,customer2031@email.com
2032,Customer_002032,Basic,2022-11-07,Active,customer2032@email.com
2033,Customer_002033,Basic,2023-11-22,Active,customer2033@email.com
2034,Customer_002034,Premium,2023-09-07,Inactive,customer2034@email.com
2035,Customer_002035,,2021-05-24,Inactive,customer2035@email.com
2036,Customer_002036,Standard,2024-11-12,Active,customer2036@email.com
2037,Customer_002037,Basic,2024-03-07,Active,customer2037@email.com
2038,Customer_002038,Basic,2022-11-14,Active,customer2038@email.com
2039,Customer_002039,Standard,2024-07-18,Active,customer2039@email.com
2040,Customer_002040,Basic,2023-01-19,Active,customer2040@email.com
2041,Customer_002041,Basic,2021-06-14,Active,customer2041@email.com
2042,Customer_002042,Basic,2022-08-17,Inactive,customer2042@email.com
2043,Customer_002043,Standard,2021-03-22,Active,customer2043@email.com
2044,Customer_002044,Premium,2022-09-05,Active,customer2044@email.com
2045,Customer_002045,Basic,2024-07-15,Active,customer2045@email.com
2046,Customer_002046,Basic,2024-07-19,Active,customer2046@email.com
2047,Customer_002047,Standard,2021-03-15,Inactive,customer2047@email.com
2048,Customer_002048,Standard,2024-04-29,Active,customer2048@email.com
2049,Customer_002049,Premium,2024-01-13,Active,customer2049@email.com
2050,Customer_002050,Standard,2023-07-10,Active,customer2050@email.com
2051,Customer_002051,Basic,2022-11-26,Active,customer2051@email.com
2052,Customer_002052,Basic,2021-03-29,Active,customer2052@email.com
2053,Customer_002053,Standard,2024-09-01,Active,customer2053@email.com
2054,Customer_002054,Basic,2024-10-20,Active,customer2054@email.com
2055,Customer_002055,Basic,2024-04-01,Active,customer2055@email.com
2056,Customer_002056,Basic,2021-10-17,Active,customer2056@email.com
2057,Customer_002057,Premium,2024-06-20,Active,customer2057@email.com
2058,,Basic,2021-09-25,Active,
2059,Customer_002059,Basic,2022-09-22,Active,customer2059@email.com
2060,Customer_002060,Premium,2024-06-05,Active,customer2060@email.com
2061,Customer_002061,Standard,2021-08-06,Active,customer2061@email.com
2062,Customer_002062,Basic,2024-06-14,Inactive,customer2062@email.com
2063,Customer_002063,Basic,2023-05-23,Inactive,customer2063@email.com
2064,Customer_002064,Basic,2024-10-21,Inactive,customer2064@email.com
2065,Customer_002065,Standard,2024-11-02,Active,customer2065@email.com
2066,Customer_002066,Standard,2022-03-13,Active,customer2066@email.com
2067,Customer_002067,Basic,2022-11-19,Active,customer2067@email.com
2068,Customer_002068,Basic,2023-05-01,Active,customer2068@email.com
2069,Customer_002069,Basic,2021-12-04,Active,customer2069@email.com
2070,Customer_002070,Basic,2021-03-25,Active,customer2070@email.com
2071,Customer_002071,Standard,2024-07-18,Active,customer2071@email.com
2072,Customer_002072,Premium,2021-02-02,Active,customer2072@email.com
2073,Customer_002073,Basic,2021-01-15,Active,customer2073@email.com
2074,Customer_002074,Premium,2024-08-27,Active,customer2074@email.com
2075,Customer_002075,Basic,2024-11-21,Inactive,customer2075@email.com
2076,Customer_002076,Premium,2024-11-18,Active,customer2076@email.com
2077,Customer_002077,Basic,2022-07-09,Active,customer2077@email.com
2078,Customer_002078,Standard,2021-12-24,Active,customer2078@email.com
2079,Customer_002079,Basic,2022-01-04,Inactive,customer2079@email.com
2080,Customer_002080,Basic,2021-06-30,Active,customer2080@email.com
2081,Customer_002081,Basic,2022-12-14,Active,customer2081@email.com
2082,Customer_002082,Basic,2022-01-29,Active,customer2082@email.com
2083,Customer_002083,Basic,2021-07-15,Active,customer2083@email.com
2084,Customer_002084,Standard,2024-01-11,Active,customer2084@email.com
2085,Customer_002085,Standard,2024-07-06,Active,customer2085@email.com
2086,Customer_002086,Standard,2022-02-01,Inactive,customer2086@email.com
2087,Customer_002087,Standard,2023-08-30,Active,customer2087@email.com
2088,Customer_002088,Basic,2021-03-30,Inactive,customer2088@email.com
2089,Customer_002089,Basic,2022-03-06,Inactive,customer2089@email.com
2090,Customer_002090,Standard,2023-07-18,Active,customer2090@email.com
2091,Customer_002091,Standard,2024-01-06,Active,customer2091@email.com
2092,Customer_002092,Basic,2023-09-21,Active,customer2092@email.com
2093,Customer_002093,Premium,2022-04-27,Active,customer2093@email.com
2094,Customer_002094,Premium,2022-10-30,Active,customer2094@email.com
2095,Customer_002095,Basic,2022-10-30,Inactive,customer2095@email.com
2096,Customer_002096,Basic,2022-04-12,Inactive,customer2096@email.com
2097,Customer_002097,Standard,2022-02-14,Active,customer2097@email.com
2098,Customer_002098,Basic,2023-08-23,Active,customer2098@email.com
2099,Customer_002099,Premium,2023-06-12,Active,customer2099@email.com
2100,Customer_002100,Standard,2023-07-21,Active,customer2100@email.com
2101,Customer_002101,Basic,2023-07-27,Active,customer2101@email.com
2102,Customer_002102,Premium,2022-07-07,Inactive,customer2102@email.com
2103,Customer_002103,Premium,2024-11-18,Active,customer2103@email.com
2104,Customer_002104,Basic,2021-08-16,Active,customer2104@email.com
2105,Customer_002105,Premium,2021-12-17,Active,customer2105@email.com
2106,Customer_002106,Premium,2022-08-28,Active,customer2106@email.com
2107,Customer_002107,Basic,2024-07-30,Active,customer2107@email.com
2108,Customer_002108,Basic,2024-03-29,Inactive,customer2108@email.com
2109,Customer_002109,Premium,2021-06-27,Active,customer2109@email.com
2110,Customer_002110,Basic,2022-03-20,Active,customer2110@email.com
2111,,Standard,2022-07-26,Active,
2112,Customer_002112,Basic,2022-05-21,Inactive,customer2112@email.com
2113,Customer_002113,Basic,2022-04-01,Inactive,customer2113@email.com
2114,Customer_002114,Standard,2021-11-02,Active,customer2114@email.com
2115,Customer_002115,Standard,2023-05-06,Active,customer2115@email.com
2116,Customer_002116,Basic,2023-08-22,Active,customer2116@email.com
2117,Customer_002117,Standard,2023-05-22,Inactive,customer2117@email.com
2118,Customer_002118,Premium,2024-11-27,Active,customer2118@email.com
2119,Customer_002119,Premium,2022-05-08,Active,customer2119@email.com
2120,Customer_002120,Basic,2024-11-20,Active,customer2120@email.com
2121,Customer_002121,Basic,2021-09-29,Active,customer2121@email.com
2122,,Basic,2021-07-05,Active,
2123,Customer_002123,Standard,2021-11-28,Inactive,customer2123@email.com
2124,Customer_002124,Standard,2024-04-10,Active,customer2124@email.com
2125,Customer_002125,Basic,2021-10-11,Inactive,customer2125@email.com
2126,Customer_002126,Standard,2023-01-29,Active,customer2126@email.com
2127,Customer_002127,Standard,2021-01-03,Active,customer2127@email.com
2128,Customer_002128,Standard,2024-11-15,Active,customer2128@email.com
2129,Customer_002129,Basic,2023-05-23,Active,customer2129@email.com
2130,Customer_002130,Standard,2024-06-08,Active,customer2130@email.com
2131,Customer_002131,Premium,2024-11-03,Inactive,customer2131@email.com
2132,Customer_002132,Standard,2021-04-23,Active,customer2132@email.com
2133,Customer_002133,Basic,2023-01-16,Active,customer2133@email.com
2134,Customer_002134,Basic,2023-01-19,Active,customer2134@email.com
2135,Customer_002135,Basic,2023-01-21,Inactive,customer2135@email.com
2136,Customer_002136,Basic,2021-05-18,Inactive,customer2136@email.com
2137,Customer_002137,Standard,2021-10-11,Active,customer2137@email.com
2138,Customer_002138,Basic,2021-08-21,Active,customer2138@email.com
2139,Customer_002139,Standard,2024-04-03,Active,customer2139@email.com
2140,Customer_002140,Premium,2022-04-07,Active,customer2140@email.com
2141,Customer_002141,Standard,2023-10-29,Active,customer2141@email.com
2142,Customer_002142,Standard,2021-05-10,Active,customer2142@email.com
2143,Customer_002143,Basic,2023-10-24,Active,customer2143@email.com
2144,Customer_002144,Basic,2024-12-24,Active,customer2144@email.com
2145,Customer_002145,Standard,2022-08-22,Inactive,customer2145@email.com
2146,Customer_002146,Basic,2024-10-10,Active,customer2146@email.com
2147,Customer_002147,Basic,2021-05-15,Inactive,customer2147@email.com
2148,Customer_002148,Standard,2021-06-28,Active,customer2148@email.com
2149,Customer_002149,Premium,2022-08-14,Active,customer2149@email.com
2150,Customer_002150,Standard,2021-12-04,Active,customer2150@email.com
2151,Customer_002151,Premium,2023-10-14,Inactive,customer2151@email.com
2152,Customer_002152,Basic,2024-07-08,Active,customer2152@email.com
2153,Customer_002153,Basic,2024-10-29,Active,customer2153@email.com
2154,Customer_002154,Standard,2022-12-12,Active,customer2154@email.com
2155,Customer_002155,Basic,2021-02-13,Inactive,customer2155@email.com
2156,Customer_002156,Standard,2022-04-21,Inactive,customer2156@email.com
2157,Customer_002157,Premium,2022-11-19,Inactive,customer2157@email.com
2158,Customer_002158,Basic,2024-08-16,Active,customer2158@email.com
2159,Customer_002159,Basic,2024-09-25,Active,customer2159@email.com
2160,Customer_002160,Standard,2023-07-01,Active,customer2160@email.com
2161,Customer_002161,Basic,2022-09-20,Inactive,customer2161@email.com
2162,Customer_002162,Basic,2023-09-19,Active,customer2162@email.com
2163,Customer_002163,Basic,2021-04-07,Inactive,customer2163@email.com
2164,Customer_002164,Premium,2021-12-07,Inactive,customer2164@email.com
2165,Customer_002165,Premium,2024-01-02,Active,customer2165@email.com
2166,Customer_002166,Standard,2024-12-21,Active,customer2166@email.com
2167,Customer_002167,Standard,2021-11-11,Active,customer2167@email.com
2168,Customer_002168,Standard,2022-10-11,Active,customer2168@email.com
2169,Customer_002169,Basic,2023-01-28,Inactive,customer2169@email.com
2170,Customer_002170,Standard,2021-03-13,Active,customer2170@email.com
2171,Customer_002171,Standard,2021-10-30,Active,customer2171@email.com
2172,Customer_002172,Basic,2021-11-29,Inactive,customer2172@email.com
2173,Customer_002173,Basic,2021-02-21,Active,customer2173@email.com
2174,Customer_002174,Basic,2021-10-25,Active,customer2174@email.com
2175,,Basic,2021-11-16,Active,
2176,Customer_002176,Basic,2023-11-06,Active,customer2176@email.com
2177,Customer_002177,Standard,2023-08-29,Inactive,customer2177@email.com
2178,Customer_002178,Basic,2024-03-20,Active,customer2178@email.com
2179,Customer_002179,Standard,2023-06-25,Active,customer2179@email.com
2180,Customer_002180,Basic,2023-09-08,Active,customer2180@email.com
2181,Customer_002181,Premium,2024-02-03,Active,customer2181@email.com
2182,Customer_002182,Basic,2024-06-18,Active,customer2182@email.com
2183,Customer_002183,Standard,2021-07-09,Active,customer2183@email.com
2184,Customer_002184,Premium,2022-02-04,Active,customer2184@email.com
2185,Customer_002185,Standard,2022-07-24,Active,customer2185@email.com
2186,Customer_002186,Standard,2023-07-02,Active,customer2186@email.com
2187,Customer_002187,Premium,2023-11-15,Active,customer2187@email.com
2188,Customer_002188,Basic,2024-05-20,Active,customer2188@email.com
2189,Customer_002189,Standard,2024-09-27,Inactive,customer2189@email.com
2190,Customer_002190,Premium,2023-05-26,Active,customer2190@email.com
2191,Customer_002191,Premium,2022-08-06,Active,customer2191@email.com
2192,Customer_002192,Basic,2023-07-02,Active,customer2192@email.com
2193,Customer_002193,Basic,2023-06-29,Active,customer2193@email.com
2194,Customer_002194,Basic,2023-06-26,Active,customer2194@email.com
2195,Customer_002195,Premium,2023-05-19,Active,customer2195@email.com
2196,Customer_002196,Standard,2024-04-17,Active,customer2196@email.com
2197,Customer_002197,Basic,2022-09-14,Active,customer2197@email.com
2198,Customer_002198,Basic,2022-11-18,Inactive,customer2198@email.com
2199,Customer_002199,Standard,2023-02-09,Active,customer2199@email.com
2200,Customer_002200,Standard,2022-07-14,Active,customer2200@email.com
2201,Customer_002201,Premium,2024-12-25,Active,customer2201@email.com
2202,Customer_002202,Standard,2022-02-13,Active,customer2202@email.com
2203,Customer_002203,Basic,2024-02-09,Inactive,customer2203@email.com
2204,Customer_002204,Basic,2022-09-11,Active,customer2204@email.com
2205,Customer_002205,Standard,2024-02-20,Active,customer2205@email.com
2206,Customer_002206,Premium,2021-01-06,Active,customer2206@email.com
2207,Customer_002207,Basic,2024-08-04,Active,customer2207@email.com
2208,Customer_002208,Standard,2024-09-01,Active,customer2208@email.com
2209,Customer_002209,Standard,2022-01-03,Active,customer2209@email.com
2210,Customer_002210,Standard,2022-05-17,Active,customer2210@email.com
2211,Customer_002211,Premium,2023-10-07,Inactive,customer2211@email.com
2212,Customer_002212,Basic,2023-01-11,Inactive,customer2212@email.com
2213,Customer_002213,Standard,2022-06-13,Active,customer2213@email.com
2214,Customer_002214,Standard,2024-11-22,Active,customer2214@email.com
2215,,Standard,2024-03-24,Inactive,
2216,Customer_002216,Basic,2024-04-06,Active,customer2216@email.com
2217,Customer_002217,Standard,2024-11-20,Inactive,customer2217@email.com
2218,Customer_002218,Premium,2022-07-13,Active,customer2218@email.com
2219,Customer_002219,Standard,2022-12-31,Inactive,customer2219@email.com
2220,Customer_002220,Basic,2024-08-01,Active,customer2220@email.com
2221,Customer_002221,Basic,2024-07-10,Inactive,customer2221@email.com
2222,Customer_002222,Standard,2021-12-09,Active,customer2222@email.com
2223,Customer_002223,Standard,2024-11-03,Inactive,customer2223@email.com
2224,Customer_002224,Standard,2024-11-30,Inactive,customer2224@email.com
2225,Customer_002225,Standard,2024-04-02,Active,customer2225@email.com
2226,Customer_002226,Standard,2021-10-08,Active,customer2226@email.com
2227,Customer_002227,Basic,2023-09-21,Inactive,customer2227@email.com
2228,Customer_002228,Basic,2021-11-30,Active,customer2228@email.com
2229,Customer_002229,Basic,2022-03-29,Active,customer2229@email.com
2230,Customer_002230,Standard,2024-02-19,Active,customer2230@email.com
2231,Customer_002231,Standard,2023-12-13,Active,customer2231@email.com
2232,Customer_002232,Basic,2024-12-09,Active,customer2232@email.com
2233,Customer_002233,Basic,2023-08-02,Active,customer2233@email.com
2234,Customer_002234,Premium,2021-09-26,Active,customer2234@email.com
2235,Customer_002235,Basic,2022-10-01,Inactive,customer2235@email.com
2236,Customer_002236,Basic,2023-06-25,Inactive,customer2236@email.com
2237,Customer_002237,Standard,2022-12-02,Active,customer2237@email.com
2238,Customer_002238,Basic,2021-08-31,Active,customer2238@email.com
2239,Customer_002239,Standard,2021-10-19,Active,customer2239@email.com
2240,Customer_002240,Basic,2022-03-06,Active,customer2240@email.com
2241,Customer_002241,Standard,2024-11-15,Active,customer2241@email.com
2242,Customer_002242,Basic,2021-02-08,Active,customer2242@email.com
2243,Customer_002243,Standard,2021-03-29,Active,customer2243@email.com
2244,Customer_002244,Premium,2024-09-13,Active,customer2244@email.com
2245,Customer_002245,Basic,2021-09-01,Active,customer2245@email.com
2246,Customer_002246,Standard,2022-09-10,Active,customer2246@email.com
2247,Customer_002247,Basic,2021-09-11,Inactive,customer2247@email.com
2248,Customer_002248,Basic,2022-02-14,Active,customer2248@email.com
2249,Customer_002249,Standard,2021-07-05,Active,customer2249@email.com
2250,Customer_002250,Standard,2022-07-23,Active,customer2250@email.com
2251,Customer_002251,Basic,2021-11-25,Active,customer2251@email.com
2252,Customer_002252,Standard,2024-06-09,Active,customer2252@email.com
2253,Customer_002253,Standard,2021-07-22,Active,customer2253@email.com
2254,Customer_002254,Basic,2023-12-20,Active,customer2254@email.com
2255,Customer_002255,Basic,2022-08-01,Inactive,customer2255@email.com
2256,Customer_002256,Standard,2021-01-09,Active,customer2256@email.com
2257,Customer_002257,Premium,2022-03-15,Active,customer2257@email.com
2258,Customer_002258,Basic,2023-08-31,Active,customer2258@email.com
2259,Customer_002259,Basic,2023-06-20,Inactive,customer2259@email.com
2260,Customer_002260,Standard,2022-12-28,Active,customer2260@email.com
2261,Customer_002261,Basic,2023-11-20,Active,customer2261@email.com
2262,Customer_002262,Basic,2022-10-06,Active,customer2262@email.com
2263,Customer_002263,Basic,2021-10-06,Active,customer2263@email.com
2264,Customer_002264,Basic,2022-08-14,Inactive,customer2264@email.com
2265,Customer_002265,Basic,2022-11-03,Active,customer2265@email.com
2266,Customer_002266,Standard,2023-07-25,Active,customer2266@email.com
2267,Customer_002267,Standard,2023-06-29,Active,customer2267@email.com
2268,Customer_002268,Basic,2023-05-27,Active,customer2268@email.com
2269,Customer_002269,Standard,2023-09-02,Active,customer2269@email.com
2270,Customer_002270,Premium,2021-01-27,Active,customer2270@email.com
2271,Customer_002271,Standard,2021-08-04,Active,customer2271@email.com
2272,Customer_002272,Standard,2024-10-17,Active,customer2272@email.com
2273,Customer_002273,Standard,2023-04-01,Inactive,customer2273@email.com
2274,Customer_002274,Premium,2021-12-12,Active,customer2274@email.com
2275,Customer_002275,Basic,2022-11-25,Inactive,customer2275@email.com
2276,Customer_002276,Basic,2023-04-08,Active,customer2276@email.com
2277,Customer_002277,Standard,2023-10-20,Inactive,customer2277@email.com
2278,Customer_002278,Standard,2024-04-06,Active,customer2278@email.com
2279,Customer_002279,Basic,2024-08-11,Inactive,customer2279@email.com
2280,Customer_002280,Basic,2024-09-27,Inactive,customer2280@email.com
2281,Customer_002281,Basic,2023-09-20,Active,customer2281@email.com
2282,Customer_002282,Basic,2023-07-21,Active,customer2282@email.com
2283,Customer_002283,Standard,2023-10-16,Inactive,customer2283@email.com
2284,Customer_002284,Standard,2021-03-02,Active,customer2284@email.com
2285,Customer_002285,Premium,2021-05-20,Inactive,customer2285@email.com
2286,Customer_002286,Basic,2022-01-02,Inactive,customer2286@email.com
2287,Customer_002287,Standard,2021-11-09,Inactive,customer2287@email.com
2288,Customer_002288,Basic,2021-06-06,Active,customer2288@email.com
2289,Customer_002289,Standard,2023-10-06,Active,customer2289@email.com
2290,Customer_002290,Basic,2024-09-17,Active,customer2290@email.com
2291,Customer_002291,Basic,2024-01-16,Active,customer2291@email.com
2292,,Basic,2024-01-25,Inactive,
2293,Customer_002293,Basic,2023-06-01,Inactive,customer2293@email.com
2294,Customer_002294,Standard,2023-07-11,Active,customer2294@email.com
2295,Customer_002295,Basic,2023-07-31,Inactive,customer2295@email.com
2296,Customer_002296,Basic,2024-09-12,Active,customer2296@email.com
2297,Customer_002297,Basic,2024-12-17,Active,customer2297@email.com
2298,Customer_002298,Standard,2022-10-02,Active,customer2298@email.com
2299,Customer_002299,Basic,2021-08-13,Active,customer2299@email.com
2300,Customer_002300,Standard,2024-02-09,Active,customer2300@email.com
2301,Customer_002301,Standard,2023-09-02,Inactive,customer2301@email.com
2302,Customer_002302,Basic,2021-04-25,Active,customer2302@email.com
2303,Customer_002303,Basic,2023-02-13,Inactive,customer2303@email.com
2304,Customer_002304,Basic,2022-08-06,Active,customer2304@email.com
2305,Customer_002305,Basic,2021-04-03,Active,customer2305@email.com
2306,Customer_002306,Standard,2024-04-10,Active,customer2306@email.com
2307,Customer_002307,Standard,2022-11-30,Active,customer2307@email.com
2308,Customer_002308,Standard,2023-01-02,Active,customer2308@email.com
2309,Customer_002309,Basic,2022-05-16,Inactive,customer2309@email.com
2310,Customer_002310,Standard,2024-04-28,Inactive,customer2310@email.com
2311,Customer_002311,Basic,2022-09-17,Inactive,customer2311@email.com
2312,Customer_002312,Premium,2024-01-08,Active,customer2312@email.com
2313,Customer_002313,Basic,2023-05-16,Inactive,customer2313@email.com
2314,Customer_002314,Standard,2022-07-01,Active,customer2314@email.com
2315,Customer_002315,Basic,2021-02-15,Active,customer2315@email.com
2316,Customer_002316,Premium,2023-03-11,Active,customer2316@email.com
2317,Customer_002317,Basic,2023-09-28,Inactive,customer2317@email.com
2318,Customer_002318,Premium,2022-11-20,Inactive,customer2318@email.com
2319,Customer_002319,Standard,2024-09-28,Active,customer2319@email.com
2320,Customer_002320,Basic,2023-01-15,Inactive,customer2320@email.com
2321,Customer_002321,Basic,2024-07-25,Active,customer2321@email.com
2322,Customer_002322,Basic,2024-01-03,Active,customer2322@email.com
2323,Customer_002323,Basic,2022-09-01,Inactive,customer2323@email.com
2324,Customer_002324,Basic,2022-04-08,Active,customer2324@email.com
2325,Customer_002325,Basic,2024-03-30,Active,customer2325@email.com
2326,Customer_002326,Premium,2021-05-18,Active,customer2326@email.com
2327,Customer_002327,Standard,2023-05-25,Inactive,customer2327@email.com
2328,Customer_002328,Standard,2024-08-27,Active,customer2328@email.com
2329,Customer_002329,Basic,2022-09-07,Active,customer2329@email.com
2330,Customer_002330,Standard,2022-02-14,Active,customer2330@email.com
2331,Customer_002331,Basic,2023-11-22,Active,customer2331@email.com
2332,Customer_002332,Standard,2022-01-05,Inactive,customer2332@email.com
2333,Customer_002333,Basic,2023-11-24,Inactive,customer2333@email.com
2334,Customer_002334,Premium,2022-03-13,Active,customer2334@email.com
2335,Customer_002335,Basic,2023-08-16,Inactive,customer2335@email.com
2336,Customer_002336,Standard,2024-06-12,Inactive,customer2336@email.com
2337,Customer_002337,Basic,2024-03-05,Active,customer2337@email.com
2338,Customer_002338,Standard,2022-02-15,Inactive,customer2338@email.com
2339,Customer_002339,Premium,2021-11-05,Inactive,customer2339@email.com
2340,Customer_002340,Basic,2023-06-11,Active,customer2340@email.com
2341,Customer_002341,Standard,2021-05-12,Active,customer2341@email.com
2342,Customer_002342,Basic,2022-07-01,Active,customer2342@email.com
2343,Customer_002343,Basic,2022-06-10,Active,customer2343@email.com
2344,Customer_002344,Premium,2022-05-04,Active,customer2344@email.com
2345,Customer_002345,Basic,2022-05-18,Inactive,customer2345@email.com
2346,Customer_002346,Standard,2023-09-22,Active,customer2346@email.com
2347,Customer_002347,Standard,2024-08-17,Active,customer2347@email.com
2348,Customer_002348,Standard,2022-07-13,Inactive,customer2348@email.com
2349,Customer_002349,Basic,2022-07-23,Active,customer2349@email.com
2350,Customer_002350,Premium,2021-03-28,Inactive,customer2350@email.com
2351,Customer_002351,Standard,2021-02-10,Active,customer2351@email.com
2352,Customer_002352,Basic,2022-10-05,Active,customer2352@email.com
2353,Customer_002353,Standard,2023-04-14,Active,customer2353@email.com
2354,Customer_002354,Basic,2021-07-04,Active,customer2354@email.com
2355,Customer_002355,Basic,2021-10-15,Active,customer2355@email.com
2356,Customer_002356,Standard,2023-10-22,Active,customer2356@email.com
2357,Customer_002357,Standard,2024-04-03,Inactive,customer2357@email.com
2358,Customer_002358,Basic,2022-05-31,Active,customer2358@email.com
2359,Customer_002359,Basic,2024-05-13,Inactive,customer2359@email.com
2360,Customer_002360,Standard,2022-11-06,Inactive,customer2360@email.com
2361,Customer_002361,Standard,2022-04-29,Active,customer2361@email.com
2362,Customer_002362,Standard,2021-08-07,Active,customer2362@email.com
2363,Customer_002363,Standard,2023-06-20,Active,customer2363@email.com
2364,Customer_002364,Basic,2021-04-25,Inactive,customer2364@email.com
2365,Customer_002365,Basic,2021-08-20,Active,customer2365@email.com
2366,Customer_002366,Premium,2024-10-30,Active,customer2366@email.com
2367,Customer_002367,Basic,2021-10-24,Inactive,customer2367@email.com
2368,Customer_002368,Standard,2022-09-24,Active,customer2368@email.com
2369,Customer_002369,Basic,2024-05-25,Active,customer2369@email.com
2370,Customer_002370,Standard,2021-04-22,Active,customer2370@email.com
2371,Customer_002371,Basic,2022-05-06,Active,customer2371@email.com
2372,Customer_002372,Premium,2024-08-01,Inactive,customer2372@email.com
2373,Customer_002373,Standard,2024-11-04,Active,customer2373@email.com
2374,Customer_002374,Standard,2023-06-26,Active,customer2374@email.com
2375,Customer_002375,Standard,2023-03-16,Inactive,customer2375@email.com
2376,Customer_002376,Standard,2022-09-09,Active,customer2376@email.com
2377,Customer_002377,Basic,2022-04-28,Active,customer2377@email.com
2378,Customer_002378,Basic,2021-11-25,Inactive,customer2378@email.com
2379,Customer_002379,Premium,2024-08-12,Active,customer2379@email.com
2380,Customer_002380,Standard,2021-06-14,Inactive,customer2380@email.com
2381,Customer_002381,Standard,2023-08-23,Inactive,customer2381@email.com
2382,Customer_002382,Basic,2022-11-13,Active,customer2382@email.com
2383,Customer_002383,Basic,2021-07-25,Inactive,customer2383@email.com
2384,Customer_002384,Basic,2023-11-03,Active,customer2384@email.com
2385,Customer_002385,Basic,2024-01-27,Active,customer2385@email.com
2386,Customer_002386,Premium,2021-02-26,Active,customer2386@email.com
2387,Customer_002387,Standard,2022-01-12,Inactive,customer2387@email.com
2388,,Standard,2021-10-06,Inactive,
2389,Customer_002389,Premium,2022-09-18,Active,customer2389@email.com
2390,Customer_002390,Standard,2021-11-20,Active,customer2390@email.com
2391,Customer_002391,Premium,2024-08-22,Active,customer2391@email.com
2392,Customer_002392,Basic,2024-11-05,Active,customer2392@email.com
2393,Customer_002393,Standard,2023-07-14,Active,customer2393@email.com
2394,Customer_002394,Basic,2022-06-18,Inactive,customer2394@email.com
2395,Customer_002395,Standard,2022-11-02,Active,customer2395@email.com
2396,Customer_002396,Premium,2023-04-29,Inactive,customer2396@email.com
2397,Customer_002397,Premium,2023-02-12,Active,customer2397@email.com
2398,Customer_002398,Standard,2022-04-05,Active,customer2398@email.com
2399,Customer_002399,Standard,2024-02-18,Inactive,customer2399@email.com
2400,Customer_002400,Premium,2021-07-02,Active,customer2400@email.com
2401,Customer_002401,Premium,2024-12-07,Active,customer2401@email.com
2402,Customer_002402,Basic,2024-06-19,Active,customer2402@email.com
2403,Customer_002403,Basic,2021-07-02,Active,customer2403@email.com
2404,Customer_002404,Premium,2024-03-07,Inactive,customer2404@email.com
2405,Customer_002405,Standard,2023-06-11,Inactive,customer2405@email.com
2406,Customer_002406,Standard,2024-10-11,Inactive,customer2406@email.com
2407,Customer_002407,Premium,2022-02-21,Active,customer2407@email.com
2408,Customer_002408,Basic,2022-06-30,Inactive,customer2408@email.com
2409,Customer_002409,Basic,2021-09-24,Inactive,customer2409@email.com
2410,Customer_002410,Basic,2022-03-18,Active,customer2410@email.com
2411,Customer_002411,Standard,2024-10-18,Active,customer2411@email.com
2412,Customer_002412,Standard,2021-10-26,Active,customer2412@email.com
2413,Customer_002413,Basic,2022-04-28,Active,customer2413@email.com
2414,Customer_002414,Basic,2023-01-28,Active,customer2414@email.com
2415,,Standard,2021-06-25,Active,
2416,Customer_002416,Basic,2022-10-25,Inactive,customer2416@email.com
2417,Customer_002417,Basic,2022-03-11,Active,customer2417@email.com
2418,Customer_002418,Basic,2024-05-08,Active,customer2418@email.com
2419,Customer_002419,Standard,2021-05-01,Active,customer2419@email.com
2420,Customer_002420,Premium,2023-08-23,Active,customer2420@email.com
2421,Customer_002421,Basic,2024-10-05,Inactive,customer2421@email.com
2422,,Standard,2021-04-04,Active,
2423,Customer_002423,Standard,2023-02-20,Active,customer2423@email.com
2424,Customer_002424,Basic,2023-01-30,Active,customer2424@email.com
2425,Customer_002425,Basic,2021-03-26,Active,customer2425@email.com
2426,Customer_002426,Basic,2023-10-29,Active,customer2426@email.com
2427,Customer_002427,Basic,2023-08-17,Active,customer2427@email.com
2428,Customer_002428,Basic,2023-12-23,Active,customer2428@email.com
2429,Customer_002429,Premium,2022-10-04,Inactive,customer2429@email.com
2430,Customer_002430,Basic,2022-07-30,Inactive,customer2430@email.com
2431,Customer_002431,Basic,2022-08-03,Inactive,customer2431@email.com
2432,Customer_002432,Premium,2022-06-25,Active,customer2432@email.com
2433,Customer_002433,Standard,2021-12-04,Active,customer2433@email.com
2434,Customer_002434,Standard,2021-11-06,Active,customer2434@email.com
2435,Customer_002435,Basic,2024-07-27,Inactive,customer2435@email.com
2436,Customer_002436,Standard,2021-11-01,Active,customer2436@email.com
2437,Customer_002437,Standard,2023-08-22,Active,customer2437@email.com
2438,Customer_002438,Standard,2023-06-13,Active,customer2438@email.com
2439,Customer_002439,Basic,2023-10-11,Inactive,customer2439@email.com
2440,Customer_002440,Standard,2024-12-23,Inactive,customer2440@email.com
2441,Customer_002441,Standard,2021-08-19,Active,customer2441@email.com
2442,Customer_002442,Basic,2021-09-11,Active,customer2442@email.com
